Export Title: My Timeline
Export Date: 2026-01-15T08:58:43.126Z

Machine,Port ID,Start,End,State,Machine,Duration,Operator
102 HAAS VF4,1,1767767058,1767767301,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767767301,1767767488,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767767488,1767768147,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767768147,1767768332,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767768332,1767769477,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767769477,1767769657,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767769657,1767771541,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771541,1767771558,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771558,1767771585,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771585,1767771610,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771610,1767771658,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771658,1767771667,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771667,1767771706,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771706,1767771713,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771713,1767771794,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771794,1767771799,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771799,1767771872,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771872,1767771874,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771874,1767771876,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771876,1767771891,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771891,1767771893,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771893,1767771906,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771906,1767771908,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771908,1767771910,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771910,1767771917,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771917,1767771919,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771919,1767771926,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767771926,1767772826,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767772826,1767772831,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767772831,1767772833,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767772833,1767772845,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767772845,1767772903,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767772903,1767772916,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767772916,1767773141,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773141,1767773189,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773189,1767773192,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773192,1767773261,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773261,1767773331,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773331,1767773332,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773332,1767773425,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773425,1767773441,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773441,1767773442,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773442,1767773456,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773456,1767773459,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773459,1767773474,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773474,1767773575,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773575,1767773731,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773731,1767773833,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773833,1767773876,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773876,1767773978,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767773978,1767774889,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767774889,1767774996,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767774996,1767775594,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775594,1767775595,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775595,1767775891,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775891,1767775897,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775897,1767775901,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775901,1767775905,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775905,1767775914,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775914,1767775918,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767775918,1767776134,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776134,1767776150,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776150,1767776155,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776155,1767776161,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776161,1767776170,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776170,1767776176,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776176,1767776239,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776239,1767776244,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776244,1767776246,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776246,1767776271,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776271,1767776281,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776281,1767776285,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776285,1767776286,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776286,1767776288,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776288,1767776300,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776300,1767776313,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776313,1767776314,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776314,1767776357,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776357,1767776366,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776366,1767776415,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776415,1767776429,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776429,1767776461,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776461,1767776466,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776466,1767776473,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776473,1767776491,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776491,1767776493,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776493,1767776505,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776505,1767776506,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776506,1767776537,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776537,1767776692,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776692,1767776716,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776716,1767776721,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767776721,1767778786,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767778786,1767778787,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767778787,1767779894,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767779894,1767782202,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767782202,1767785352,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767785352,1767785667,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767785667,1767788818,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767788818,1767790278,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767790278,1767793430,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767793430,1767795346,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767795346,1767798647,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767798647,1767799925,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767799925,1767803243,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767803243,1767805045,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805045,1767805076,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805076,1767805359,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805359,1767805367,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805367,1767805369,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805369,1767805386,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805386,1767805400,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805400,1767805405,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805405,1767805607,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767805607,1767806207,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767806207,1767809534,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767809534,1767810059,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767810059,1767813359,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767813359,1767813660,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767813660,1767816983,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767816983,1767821672,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767821672,1767823200,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767823200,1767824994,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767824994,1767827831,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767827831,1767831151,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767831151,1767840192,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767840192,1767850017,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767850017,1767850335,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767850335,1767850365,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767850365,1767850576,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767850576,1767853886,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767853886,1767855077,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767855077,1767858398,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858398,1767858903,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858903,1767858924,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858924,1767858929,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858929,1767858966,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858966,1767858973,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858973,1767858985,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767858985,1767859012,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767859012,1767859028,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767859028,1767859232,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767859232,1767859769,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767859769,1767863093,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767863093,1767863690,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767863690,1767866991,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767866991,1767869409,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767869409,1767872726,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767872726,1767873526,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767873526,1767876851,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767876851,1767877129,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767877129,1767880430,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767880430,1767880979,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767880979,1767881010,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767881010,1767881020,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767881020,1767881224,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767881224,1767881577,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767881577,1767884899,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767884899,1767886021,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767886021,1767909600,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767909600,1767935320,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767935320,1767936172,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936172,1767936194,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936194,1767936704,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936704,1767936713,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936713,1767936716,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936716,1767936938,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936938,1767936944,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767936944,1767937007,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937007,1767937012,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937012,1767937113,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937113,1767937141,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937141,1767937182,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937182,1767937375,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937375,1767937995,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767937995,1767938178,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767938178,1767938516,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767938516,1767938695,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767938695,1767939003,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767939003,1767939185,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767939185,1767939645,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767939645,1767939826,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767939826,1767940048,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767940048,1767940231,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767940231,1767940536,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767940536,1767940719,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767940719,1767941036,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767941036,1767941220,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767941220,1767941502,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767941502,1767941681,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767941681,1767941963,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767941963,1767942148,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767942148,1767942387,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767942387,1767942574,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767942574,1767943997,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767943997,1767944180,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767944180,1767944684,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767944684,1767944863,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767944863,1767945123,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767945123,1767945305,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767945305,1767945676,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767945676,1767945858,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767945858,1767946050,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767946050,1767946232,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767946232,1767946561,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767946561,1767946745,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767946745,1767947018,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767947018,1767947203,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767947203,1767947659,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767947659,1767947839,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767947839,1767948229,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767948229,1767948417,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767948417,1767948638,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767948638,1767948824,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767948824,1767949282,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767949282,1767949468,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767949468,1767949851,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767949851,1767950031,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767950031,1767950329,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767950329,1767950512,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767950512,1767950815,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767950815,1767951002,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767951002,1767951304,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767951304,1767951488,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767951488,1767951947,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767951947,1767952131,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767952131,1767952546,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767952546,1767952733,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767952733,1767952955,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767952955,1767953136,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767953136,1767953362,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767953362,1767953552,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767953552,1767953871,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767953871,1767954057,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767954057,1767954713,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767954713,1767954893,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767954893,1767955171,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767955171,1767955346,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767955346,1767955620,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767955620,1767955801,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767955801,1767956026,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767956026,1767956206,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767956206,1767956365,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767956365,1767956545,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767956545,1767956762,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767956762,1767996000,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1767996000,1768065476,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065476,1768065486,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065486,1768065498,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065498,1768065624,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065624,1768065652,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065652,1768065700,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065700,1768065886,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768065886,1768066289,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768066289,1768066469,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768066469,1768066724,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768066724,1768066905,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768066905,1768067169,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768067169,1768067347,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768067347,1768068069,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768068069,1768068252,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768068252,1768068482,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768068482,1768068664,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768068664,1768068884,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768068884,1768069070,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768069070,1768069280,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768069280,1768069462,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768069462,1768069673,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768069673,1768069858,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768069858,1768070097,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768070097,1768070282,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768070282,1768070630,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768070630,1768070809,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768070809,1768071073,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768071073,1768071260,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768071260,1768071595,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768071595,1768071783,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768071783,1768072257,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768072257,1768072441,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768072441,1768072710,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768072710,1768072898,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768072898,1768073600,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768073600,1768073613,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768073613,1768073684,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768073684,1768073799,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768073799,1768079203,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768079203,1768079313,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768079313,1768079517,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768079517,1768079544,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768079544,1768079555,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768079555,1768079667,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768079667,1768080258,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768080258,1768080369,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768080369,1768081122,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768081122,1768081234,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768081234,1768081815,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768081815,1768081926,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768081926,1768082287,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768082287,1768082399,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768082399,1768082400,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768082400,1768082691,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768082691,1768082803,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768082803,1768083077,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768083077,1768083188,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768083188,1768083546,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768083546,1768083657,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768083657,1768083902,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768083902,1768084015,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768084015,1768084305,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768084305,1768084417,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768084417,1768084680,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768084680,1768084792,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768084792,1768085066,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768085066,1768085176,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768085176,1768085397,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768085397,1768085508,Cycle,102 HAAS VF4,0,John Doe
